final_price,available_for_delivery,available_for_pickup,brand,review_count,product_id,product_name,category_name,root_category_name,tags,rating,unit_price,sizes,colors,seller,initial_price,categories,date,discount_numeric,discount_percent,one_star,two_stars,three_stars,four_stars,five_stars
7.38,True,False,Hanes,4558,634290741,"Hanes Authentic Men's Short Sleeve Crewneck T-Shirt, Big and Tall Sizes Available S-5XL",Big and Tall Polo Shirts,Clothing,"[""Reviewers highlighted: price, for winter, for fall"",""Best seller""]",4.2,,"[""S"",""M"",""L"",""XL"",""2XL"",""3XL"",""4XL"",""5XL"",""6XL"",""Big & Tall"",""Men""]","[""Ash"",""Athletic Orange"",""Black"",""Cardinal"",""Carolina Blue"",""Carolina Blue 1"",""Charcoal Heather"",""Charisma Coral"",""Dark Chocolate"",""Deep Forest"",""Deep Red"",""Deep Royal"",""Denim Blue"",""Fatigue Green"",""Light Blue"",""Light Steel"",""Lime"",""Maroon"",""Navy"",""Orange"",""Oxford Gray"",""Pale Pink"",""Purple"",""Safety Green"",""Safety Orange"",""Sand"",""Smoke Gray"",""Teal"",""Texas Orange"",""White"",""Wow Pink"",""Yellow""]",KIW███TAT███F-T█████████C,11.0,"[""Clothing"",""Big and Tall"",""Big and Tall Shirts"",""Big and Tall Polo Shirts""]",2024-08-24,3.62,32.91,430,206,281,529,3112
44.99,True,False,SANMADROLA,260,5586004243,"Sanmadrola 100% Double-Sided Waterproof Dog Bed Cover Pet Blanket Sofa Couch Furniture Protector for Kids Children Dog Cat, Reversible Green 82''x102''",Couch Covers,Home,"[""Best seller""]",4.7,,"[""30\"" x 30\"""",""30\"" x 70\"""",""52\"" x 82\"""",""68\"" x 82\"""",""82\"" x 102\"""",""82\"" x 82\"""",""82\"" x 86\""""]","[""Black"",""Blue Gray"",""Brown"",""Burgundy"",""Coffee"",""Crewm White"",""Dark Khaki"",""Deep Navy Blue"",""Gray"",""Gray Blue"",""Green"",""Khaki"",""Light Gray"",""Light Khaki"",""Navy Blue"",""Sand""]",SAN███ROL███,52.99,"[""Home"",""Decor"",""Slipcovers"",""Couch Covers""]",2024-08-24,8.0,15.1,9,9,9,10,223
11.99,True,False,Cutie Pie,63,294612862,"Cutie Pie Dreamers Baby Boy & Toddler Boy 4PC Tight Fit Cotton Sleep Set, Size 12 Months-5T",Boys Pajama Sets,Clothing,"[""Reduced price""]",4.3,,"[""18M"",""2T"",""24M""]","[""Black"",""Dark Blue"",""Turquoise Blue""]",Cut███Pie███by █████████,14.99,"[""Clothing"",""Kids Clothing"",""Boys Clothing"",""Boys Pajamas"",""Boys Pajama Sets""]",2024-08-24,3.0,20.01,4,5,6,4,44
51.96,True,False,Coodeto,2,5452795545,"Coodeto 4'x6' Area Rugs for Living Room, Non-Slip Machine Washable Rug Oriental Floral Rug Stain Resistant Foldable Carpet for Bedroom, Dusty Blue",All Area Rugs,Home,"[""Reduced price""]",4.5,,"[""2' x 3'"",""2' x 6'"",""2' x 8'"",""3' x 5'"",""4' x 6'"",""5' x 8'"",""6' x 9'"",""8' x 10'""]","[""Brick Red & Black"",""Brown"",""Dusty Blue"",""Flora's Banquet/ Grey"",""Gray""]",NIC███WN,65.95,"[""Home"",""Decor"",""Rugs"",""Area Rugs"",""All Area Rugs""]",2024-08-25,13.99,21.21,0,0,0,1,1
28.68,True,False,Medgear,227,990631587,2-PACK Medgear 12-Pocket Women's Scrub Set with Silver Snap Detail & Contrast Trim,Black Scrubs,Clothing,"[""Reduced price""]",3.7,,"[""XS"",""S"",""M"",""L"",""XL"",""2XL"",""3XL""]","[""Black/Black"",""Black/Burgundy"",""Black/Caribbean"",""Black/Charcoal"",""Black/Navy"",""Black/Pewter"",""Black/Purple"",""Black/Sand"",""Caribbean/Caribbean"",""Caribbean/Charcoal"",""Caribbean/Navy"",""Caribbean/Pewter"",""Caribbean/Purple"",""Caribbean/Sand"",""Charcoal/Navy"",""Charcoal/Pewter"",""Charcoal/Purple"",""Charcoal/Sand"",""Navy/Navy"",""Navy/Pewter"",""Navy/Purple"",""Navy/Sand"",""Pewter/Pewter"",""Pewter/Sand"",""Purple/Pewter""]",PAC███for███,40.98,"[""Clothing"",""Scrubs"",""Black Scrubs""]",2024-08-25,12.3,30.01,37,21,23,28,118
88.19,True,False,Amay's,2,3264982193,"Amay Cotton 600TC 4-PCs Sheet Set Easily Fit upto 6-8 Inch Deep Pockets Solid Pattern ( Emperor, Navy Blue )",Colored Sheets,Home,"[""Reduced price""]",3.0,,"[""Twin"",""Twin-XL"",""Full"",""Queen"",""King"",""Alaska King"",""California King"",""Emperor"",""Grand King"",""King { 6-PCs Set }"",""Queen { 6-PCs Set }"",""RV King"",""Short Queen""]","[""Black Solid"",""Black Stripe"",""Burgundy Solid"",""Burgundy Stripe"",""Chocolate Solid"",""Chocolate Stripe"",""Dark Grey Solid"",""Dark Grey Stripe"",""Ivory Solid"",""Ivory Stripe"",""Light Blue Solid"",""Light Blue Stripe"",""Navy Blue Solid"",""Navy Blue Stripe"",""Purple Solid"",""Purple Stripe"",""Sage Green Solid"",""Sage Green Stripe"",""Silver Grey Solid"",""Silver Grey Stripe"",""Taupe Solid"",""Taupe Stripe"",""Turquoise Solid"",""Turquoise Stripe"",""White Solid"",""White Stripe""]",AMA███EXT███S,97.99,"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Colored Sheets""]",2024-08-24,9.8,10.0,1,0,0,0,1
51.3,True,False,Amay's,6,2007056084,"Amay 800TC Organic Cotton Olympic Queen Size Fitted Sheet ( 66X80 ) Fits Mattress Upto 12-15 inches, White Solid",Cooling Sheets,Home,"[""Reduced price""]",5.0,,"[""King Pillowcases(20x40)"",""Standard Pillowcases(20x30 )"",""Split King (39x80)"",""Twin (39x75)"",""Twin XL (39x80)"",""Full (54x75)"",""Queen ( 60x80)"",""RV Short Queen ( 60x75)"",""Olympic Queen ( 66x80)"",""California king (72x84)"",""RV King (72x75)"",""King (76x80)"",""Grand King (80x98)"",""Emperor (84x84)"",""Alaska King (108x108)""]","[""Aqua Blue"",""Beige"",""Black"",""Burgundy"",""Chocolate"",""Dark Grey"",""Gold"",""Gray"",""Hot Pink"",""Ivory"",""Lavender"",""Light Blue"",""Navy Blue"",""Orange"",""Parrot Green"",""Peach"",""Pink"",""Purple"",""Red"",""Royal Blue"",""Sage"",""Silver Gray"",""Silver Grey"",""Taupe"",""Teal"",""Turquoise"",""White"",""Wine"",""Yellow""]",AMA███EXT███S,57.0,"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Cooling Sheets""]",2024-08-24,5.7,10.0,0,0,0,0,6
15.99,True,False,Home Alone,1,5168635291,Men's Home Alone Merry Christmas Ugly Sweater  Graphic Tee Navy Blue Heather 2X Large,Men's Movies and TV Tees,Clothing,"[""Reduced price""]",5.0,,"[""S"",""M"",""L"",""XL"",""2XL""]","[""Navy Blue Heather"",""Red""]",Top███es ███are███,18.99,"[""Clothing"",""Graphics Shop"",""Graphic Tees"",""Movies & TV Tees"",""Men's Movies and TV Tees""]",2024-08-24,3.0,15.8,0,0,0,0,1
14.25,True,False,Zenana,2,247854986,Zenana Women & Plus (S-3X) Soft Rayon Long Sleeve Dolphin Hem V-Neck Tee Shirt Top,Halloween Themed Clothing,Party & Occasions,"[""Clearance""]",2.5,,"[""S"",""M"",""L"",""XL"",""1X"",""2X"",""3X""]","[""ALMOND"",""AMERICANO"",""ARMY GREEN"",""ASH BLUE"",""ASH GREY"",""ASH MINT"",""ASH MOCHA"",""ASH MUSTARD"",""Black"",""BLUE GREY"",""BONE"",""BRIGHT BLUE"",""BRIGHT PINK"",""BUTTER ORANGE"",""CEMENT"",""CHARCOAL"",""CREAM"",""DEEP CAMEL"",""DEEP CORAL"",""DEEP GREEN"",""DEEP SKY"",""DESERT ROSE"",""DK BURGUNDY"",""DK OLIVE"",""DK PLUM"",""DK RED"",""DUSTY BLUSH"",""DUSTY GREEN"",""DUSTY OLIVE"",""DUSTY PINK"",""DUSTY ROSE"",""DUSTY TEAL"",""EGGPLANT"",""FUCHSIA"",""GOLDEN WASABI"",""H BEIGE"",""H GREY"",""HOT PINK"",""HUNTER GREEN"",""IVORY"",""K GREEN"",""KHAKI"",""LAVENDER"",""LT GREEN"",""LT GREY"",""LT OLIVE"",""LT Olive"",""LT ROSE"",""MAGENTA"",""MINT"",""MOCHA"",""NAVY"",""ROSE"",""RUBY"",""SAND BEIGE"",""TAN"",""TAUPE"",""TEAL""]",The███ely███,22.99,"[""Party & Occasions"",""Halloween"",""Halloween Themed Clothing""]",2024-08-24,8.74,38.02,1,0,0,1,0
30.59,True,False,Dee's Collection,1,1435905497,"Short Queen Size Tailored Drop Ruffled Solid Bed Skirt with Adjustable Elastic Belt Microfiber Fabric Fade & Wrinkle Resistant Bed Frame Cover Easy to Fit & Care (10 Inch Drop, Lilac)",Toddler Bedding Sets & Sheets,Baby,"[""Reduced price""]",1.0,,"[""Twin"",""Twin-XL"",""Full"",""Queen"",""King"",""California King"",""Full-XL"",""Olympic / Queen"",""Short King"",""Short Queen"",""Three Quarter""]","[""Black"",""Blood Red"",""Burgundy"",""Chocolate"",""Dark Gray"",""Golden"",""Hot Pink"",""Ivory"",""Light Blue"",""Light Gray"",""Lilac"",""Moss"",""Navy Blue"",""Parrot Green"",""Peach"",""Pink"",""Purple"",""Royal Blue"",""Sage"",""Taupe"",""Turquoise Blue"",""White"",""Wine"",""Yellow"",""Zebra Print""]",Dee███Col███tio███,33.99,"[""Baby"",""Toddlers' Room"",""Toddler Bedding"",""Toddler Bedding Sets & Sheets""]",2024-08-24,3.4,10.0,1,0,0,0,0
35.63,True,False,Shop LC,3,424240661,Shop LC TAMSY Navy Color Rayon Lycra Polyester V Neck Full Sleeve Woven Top-XL,Womens Tops,Clothing,"[""Reduced price""]",5.0,,"[""S"",""M"",""L"",""XL""]","[""Black & Pink"",""Navy""]",Sho███C,39.59,"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Tops""]",2024-08-24,3.96,10.0,0,0,0,0,3
19.98,True,False,Rabbitgoo,324,931121091,"rabbitgoo Dog Harness, No-Pull Pet Harness with 2 Leash Clips, Adjustable Soft Padded Dog Vest, Reflective Outdoor Pet Oxford Vest with Easy Control Handle for Large Dogs, Beige",No Pull Dog Harnesses,Pets,"[""Best seller""]",4.5,,"[""XS"",""S"",""M"",""L"",""XL""]","[""Baby Blue"",""Beige"",""Blue Coral"",""Cherry Pink"",""Classic Black"",""Dazzling Blue"",""Hot Pink"",""Light Gray"",""Lime Green"",""Modern Violet"",""Passion Red"",""Teal"",""Turquoise Green"",""Vibrant Orange""]",Rab███goo███,35.98,"[""Pets"",""Dogs"",""Dog Collars, Leashes, and Harnesses"",""No Pull Dog Harnesses""]",2024-08-24,16.0,44.47,17,8,12,36,251
5.09,True,False,PNTUTB,38,1615356970,"Pntutb Womens Short Clearance,Women's Comfy Drawstring Splice Casual Elastic Waist Loose Shorts Pants",Womens Shorts,Clothing,"[""Clearance""]",3.3,,"[""S"",""M"",""L"",""XL"",""XXL"",""2XL"",""XXXL"",""3XL"",""XXXXL"",""4XL"",""XXXXXL"",""5XL""]","[""#-Black"",""#-Pink"",""#-Red"",""#-White"",""Army Green"",""Black"",""Blue"",""Gray"",""Pink"",""Red"",""White"",""#3-Army Green"",""#3-Black"",""#3-Blue"",""#3-Dark Blue"",""#3-Dark Gray"",""#3-Gray"",""#3-Green"",""#3-Hot Pink"",""#3-Light Blue"",""#3-Mint Green"",""#3-Orange"",""#3-Pink"",""#3-Wine""]",PAT███LAV███,5.79,"[""Clothing"",""Womens Clothing"",""Womens Shorts"",""Womens Shorts""]",2024-08-25,0.7,12.09,13,1,4,1,19
37.99,True,False,Ryka,1,2727778509,Ryka Womens Ellie Open Toe Slip On Wedge Sandals,Wedge Heels,Clothing,"[""Clearance""]",5.0,,"[""US 7.5"",""US 8"",""7"",""7.5"",""8"",""8.5"",""9"",""9.5"",""10"",""11""]","[""Adobe Red"",""Black"",""Celadon Green"",""Citadel Blue"",""Paloma Grey"",""Yellow""]",BHF███Inc███,54.98,"[""Clothing"",""Shoes"",""Womens Shoes"",""Heels"",""Wedge Heels""]",2024-08-25,16.99,30.9,0,0,0,0,1
23.99,True,False,Alliwise,15,5213945506,"(2 Pack) Alliwise Magnesium Glycinate 400mg Natural Mineral Supplement, Support Sleep, Bone Health, Immunity Support & Heart Health, 240 Veg Capsules",All Vitamins & Supplements,Health and Medicine,,4.5,,"[""2 Bottle (240 Capsules)"",""120 Capsules""]",[],Jie███,35.99,"[""Health and Medicine"",""Vitamins and Supplements"",""All Vitamins & Supplements""]",2024-08-24,12.0,33.34,1,0,1,2,11
9.73,True,False,Maidenform,693,145946079,Maidenform Tailored Cotton Boyshort Dream Comfortable Non binding Stretch Soft Underwear,Womens Panties,Clothing,"[""Best seller""]",4.5,,"[""5"",""8"",""S/5"",""M/6"",""L/7"",""XL/8"",""XXL/9""]","[""Black Dot"",""Charcoal Heather"",""DENIMHEATHER"",""Denim Heather"",""PINKRIBBONSTRIPE"",""Pink Ribbon Stripe""]",NY ███ger███,12.0,"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Panties"",""Womens Panties""]",2024-08-25,2.27,18.92,40,22,30,64,537
76.49,True,False,Dee's Collection,2,1840373646,Full Size Luxury Extrasoft 100% Supima Cotton 4 Piece Sheets Set in Hotel Quality Sateen Weave Plum Solid 15 Inch Deep Pocket,Toddler Bedding Sets & Sheets,Baby,"[""Reduced price""]",3.0,,"[""Twin"",""Full"",""Queen"",""King"",""California King"",""Full-XL"",""Olympic - Queen""]","[""Aqua Green"",""Black"",""Blood Red"",""Blush"",""Burgundy"",""Chocolate"",""Dark Grey"",""Egyptian Blue"",""Golden"",""Hot Pink"",""Ivory"",""Light Blue"",""Light Grey"",""Lilac"",""Mediterranean Blue"",""Moss"",""Navy Blue"",""Parrot Green"",""Peach"",""Pink"",""Plum"",""Purple"",""Sage"",""Taupe"",""Teal"",""Turquoise Blue"",""White"",""Wine"",""Yellow""]",Dee███Col███tio███,84.99,"[""Baby"",""Toddlers' Room"",""Toddler Bedding"",""Toddler Bedding Sets & Sheets""]",2024-08-25,8.5,10.0,1,0,0,0,1
21.69,True,False,Gogokids,27,2570734160,"Gogokids Kids Swim Jacket Life Vest Toddler Float Swimsuit with Adjustable Safety Straps Swimming Training Buoyancy Aid Swimwear Blue S, 2-3 Years",Child Life Jackets,Sports & Outdoors,"[""Best seller"",""Flash Deal""]",4.9,,"[""S"",""M"",""L""]","[""Blue"",""Blue Fish"",""Light Blue"",""Pink"",""Pink Flower"",""Purple"",""Red"",""Red Flower""]",XIA███I C███Ltd███,26.99,"[""Sports & Outdoors"",""Outdoor Sports"",""Water Sports"",""Life Jackets & Vests"",""Child Life Jackets""]",2024-08-25,5.3,19.64,0,0,0,4,23
22.49,True,False,SGI bedding,14,799517514,"SGI Bedding 14 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | King, Zebra Print",Bed Skirts,Home,"[""Reduced price""]",4.4,,"[""California King- 14\"""",""Full- 14\"""",""King- 14\"""",""Olympic Queen- 14\"""",""Queen- 14\"""",""Twin- 14\"""",""California King- 16\"""",""Full- 16\"""",""King-16\"""",""Olympic Queen- 16\"""",""Queen- 16\"""",""Twin- 16\""""]","[""Black"",""Blood Red"",""Burgundy"",""Chocolate"",""Dark Gray"",""Egyptian Blue"",""Golden"",""Hot Pink"",""Ivory"",""Light Blue"",""Light Gray"",""Lilac"",""Mediterranean Blue"",""Moss"",""Navy Blue"",""Parrot Green"",""Peach"",""Pink"",""Plum"",""Purple"",""Rust"",""Sage"",""Taupe"",""Teal"",""Turquoise Blue"",""White"",""Wine"",""Yellow"",""Zebra Print""]",SGI███ddi███,24.99,"[""Home"",""Bedding"",""Bed Skirts""]",2024-08-25,2.5,10.0,1,0,2,1,10
13.99,True,False,Hanerdun,259,5359488153,Hanerdun Womens Workout Yoga Shorts High Waist Bottoms Athletic Running Pants Purple M,Womens Athletic Shorts,Clothing,"[""Reduced price""]",4.3,,"[""S"",""M"",""L"",""XL""]","[""Black/Purple/Green"",""Shorts-Black"",""Shorts-Green"",""Shorts-Purple""]",Han███un ███hio███,17.99,"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Bottoms"",""Womens Athletic Shorts""]",2024-08-25,4.0,22.23,4,11,20,98,126
11.99,True,False,Zenana,9,486462188,Zenana Women's Soft Wide Waistband Active Fitness Tight Yoga Pants Leggings with Pockets,Workout Leggings,Clothing,"[""Clearance""]",4.1,,"[""S"",""M"",""L"",""XL"",""1X"",""2X"",""3X""]","[""ALMOND"",""ARMY GREEN"",""ASH GREY"",""ASH MOCHA"",""ASH MUSTARD"",""ASH ROSE"",""Ash Rose"",""Black"",""BLUE GREY"",""BONE"",""BRIGHT BLUE"",""BRIGHT PINK"",""Brown"",""BURGUNDY"",""BUTTER ORANGE"",""Beige"",""Blue"",""Blue Grey"",""COFFEE"",""Coffee"",""DEEP CAMEL"",""DEEP GREEN"",""DEEP SKY"",""DK BURGUNDY"",""DK OLIVE"",""DK RED"",""DK RUST"",""DUSTY OLIVE"",""Deep Camel"",""Deep Green"",""EGGPLANT"",""FIRED BRICK"",""FUCHSIA"",""Fired Brick"",""Green"",""HOT PINK"",""HUNTER GREEN"",""K GREEN"",""K Green"",""KHAKI"",""LT MOCHA"",""LT NAVY"",""LT Navy"",""LT OLIVE"",""MAGENTA"",""MIDNIGHT NAVY"",""MOCHA"",""Midnight Navy"",""N BRIGHT GREEN"",""N BRIGHT ORANGE"",""N Bright Green"",""N Bright Orange"",""NAVY"",""NEON CORAL"",""NEON LIME"",""Neon Coral"",""Orange"",""RUBY"",""Red"",""SAND BEIGE"",""TAUPE"",""TEAL"",""Yellow""]",The███ely███,18.99,"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Bottoms"",""Workout Leggings""]",2024-08-25,7.0,36.86,1,1,0,1,6
57.99,True,False,Sunvivi,68,5267464734,"Triple Slow Cooker with 3 Spoons, 3 Pot 1.5 Quart Oval Crock Food Warmer Buffet Server, Stainless Steel",Shop All Slow Cookers,Home,"[""Reduced price""]",4.7,,"[""2*1.25 QT"",""3*1.5 QT""]","[""Black"",""Black& Brown"",""Black& Sliver"",""Red"",""Silver Gray""]",SUN███I,99.99,"[""Home"",""Appliances"",""Kitchen Appliances"",""Slow Cookers"",""Shop All Slow Cookers""]",2024-08-24,42.0,42.0,2,2,3,3,58
99.99,True,False,Pompeii3,906,603804009,"Pompeii 1/4 Ct TDW Genuine Diamond Studs in 14k Yellow Gold (IJ,I2-I3)",Gold Earrings,Jewelry,"[""Reviewers highlighted: price, appearance"",""Reduced price"",""Best seller""]",4.0,99.99,[],[],Pom███i3,619.6,"[""Jewelry"",""Earrings"",""Gold Earrings""]",2024-08-24,519.61,83.86,137,44,69,112,544
54.06,True,False,Haggar,1427,736890330,Men's Work To Weekend® Khaki Flat Front Pant Classic Fit 41114957522,Mens Pants,Clothing,"[""Reviewers highlighted: comfort, price, feel""]",4.2,,"[""36"",""29x30"",""29x32"",""30x29"",""30x30"",""30x32"",""31x30"",""31x32"",""32X32"",""32x28"",""32x29"",""32x30"",""32x32"",""32x34"",""33W x 30L"",""33x30"",""33x32"",""34W x 29L"",""34W x 30L"",""34W x 31L"",""34W x 32L"",""34x29"",""34x30"",""34x31"",""34x32"",""34x34"",""36W x 30L"",""36W x 31L"",""36x29"",""36x30"",""36x31"",""36x32"",""36x34"",""38W x 29L"",""38W x 30L"",""38W x 32L"",""38W x 34L"",""38x29"",""38x30"",""38x31"",""38x32"",""38x34"",""40W x 30L"",""40W x 34L"",""40x29"",""40x30"",""40x31"",""40x32"",""40x34"",""42W x 29L"",""42W x 30L"",""42W x 34L"",""42x29"",""42x30"",""42x32"",""42x34"",""44/32"",""44W x 29L"",""44W x 30L"",""44W x 32L"",""44W x 34L"",""44x29"",""44x30"",""44x32"",""44x34""]","[""Bark"",""Beiges"",""Black"",""Blue"",""British Khaki"",""Khaki"",""Navy"",""String"",""Taupe""]",VC ███ds,61.29,"[""Clothing"",""Mens Clothing"",""Mens Pants"",""Mens Pants""]",2024-08-25,7.23,11.8,105,69,131,233,889
29.99,True,False,California Design Den,156,1783772415,"California Design Den Queen Fitted Sheet Only, Softest 400 Thread Count 100% Cotton Sateen, Deep Pocket, All-Around Elastic, Side Indicators - Teal",Cotton Sheets,Home,,4.5,,"[""Twin"",""Twin-XL"",""Full"",""Queen"",""King"",""California King""]","[""Antique White"",""Bright White"",""Burgundy Red"",""Dark Purple"",""Gray"",""Indigo Navy Blue"",""Ivory"",""Lavender Gray"",""Light Grey"",""Peacock Blue"",""Pink"",""Sage Green"",""Seafoam"",""Silver Gray"",""Sky Blue"",""Slate Gray"",""Sunshine Yellow"",""Taupe"",""Teal""]",Cal███rni███esi█████████c.,37.49,"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Cotton Sheets""]",2024-08-24,7.5,20.01,13,2,6,15,120
39.99,True,False,LifeStride,7,410834007,LifeStride Womens Charlotte Strappy Dress Sandals - Medium & Wide Width,Stilettos,Clothing,"[""Reduced price""]",4.4,,"[""5"",""5.5"",""6"",""6.5"",""7"",""7.5"",""8"",""8.5"",""9"",""9.5"",""10"",""11""]","[""Black"",""Silver""]",Lif███rid███,48.99,"[""Clothing"",""Shoes"",""Womens Shoes"",""Heels"",""Stilettos""]",2024-08-24,9.0,18.37,0,0,1,2,4
13.12,True,False,Dash,252,36995775,"Dash Original Seasoning Blend, Salt free, 21 oz",Seasoning mixes & blends,Food,,4.8,0.625,[],[],Wal███t.c███,25.99,"[""Food"",""Pantry"",""Herbs, spices & seasoning mixes"",""Seasoning mixes & blends"",""Seasoning mixes & blends""]",2024-08-24,12.87,49.52,5,4,3,18,222
42.89,True,False,NELEUS,518,475973491,"NELEUS Mens 2 in 1 Dry Fit Workout Shorts with Liner and Pockets,Black+Gray+Blue,US Size S",Mens Workout Shorts,Clothing,"[""Best seller""]",4.5,,"[""S"",""M"",""L"",""XL"",""2XL"",""3XL""]","[""70# Black+Black"",""70# Black+Blue"",""70# Black+Gray"",""70# Black+Gray+Blue"",""70# Black+Gray+Navy Blue"",""70# Black+Gray+Red"",""70# Black+Gray+White"",""70# Black+Navy Blue"",""70# Black+Red""]",Nel███,75.0,"[""Clothing"",""Mens Clothing"",""Mens Shorts"",""Mens Workout Shorts""]",2024-08-25,32.11,42.81,33,15,27,47,396
8.78,True,True,Better Homes & Gardens,54,5117551291,"Better Homes & Gardens Signature Soft Mélange Bath Towel, Almond Biscuit",Kids' Towels,Home,"[""Best seller""]",4.9,,"[""Bath Towel"",""6-Piece Towel Set""]","[""Almond Biscuit"",""Blue Admiral"",""Blue Water"",""Deep Redwood"",""Gray Flannel"",""Gray Shadow"",""Green River"",""Grey Flannel"",""Nimbus Blue"",""Old Rose"",""Rich Black"",""Sea Turtle"",""Soft Silver""]",Wal███t.c███,8.78,"[""Home"",""Kids' Rooms"",""Kids' Bathroom"",""Kids' Towels""]",2024-08-25,0.0,0.0,0,1,1,3,49
10.34,True,False,No Boundaries,3,5321127579,"No Boundaries Flare Pants, 2-Pack, Women’s and Women’s Plus",Juniors Activewear,Clothing,"[""Clearance""]",5.0,5.17,"[""1X"",""2X"",""3X"",""4X""]","[""Black Soot/Black Soot Celestial"",""Black Soot/Floral Stripe"",""Black Soot/Jade Delight"",""Black Soot/Vendor Clay Floral""]",Wal███t.c███,17.98,"[""Clothing"",""Juniors"",""Juniors Activewear"",""Juniors Activewear""]",2024-08-25,7.64,42.49,0,0,0,0,3
10.46,True,False,Follure Clothing,1,333588477,Women Hooded Sweater Coat Winter Warm Wool Zipper Coat Cotton Coat Outwearpink ladies jacket【Clearance】,Womens Sweaters,Clothing,"[""Clearance""]",1.0,,"[""S"",""M"",""L"",""XL"",""XXL"",""2XL"",""XXXL"",""3XL"",""XXXXL"",""4XL"",""XXXXXL"",""5XL""]","[""! Blue"",""! Brown"",""' Blue"",""' Brown"",""0 Blue"",""00#Blue"",""00#Brown""]",THW███CO.███,11.89,"[""Clothing"",""Womens Clothing"",""Womens Sweaters"",""Womens Sweaters""]",2024-08-25,1.43,12.03,1,0,0,0,0
9.99,True,False,Ma Croix,93,794414806,Ma Croix Womens Racerback Tank Top Sleeveless Top,Womens Tank Tops,Clothing,"[""Reduced price""]",3.2,,"[""XS"",""S"",""M"",""L"",""XL"",""2XL""]","[""Black"",""Blue Depths"",""Charcoal"",""Cool Gray"",""Cucumber"",""Dusty Rose Heather"",""Fig Purple Heather"",""Heather Gray"",""Hot Pink"",""Light Chartreuse"",""Military Green"",""Mint"",""Neon Green"",""Neon Pink"",""Peach"",""Purple"",""Red"",""Riviera"",""Royal Heather"",""Teal Blue Heather"",""Turquoise"",""Vintage White"",""White""]","MA ███IX,███C",11.99,"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Tank Tops"",""Womens Tank Tops""]",2024-08-24,2.0,16.68,24,13,10,8,38
71.1,True,False,Hauteloom,824,150973791,"Hauteloom Alstead Shag Moroccan Farmhouse 2'7"" x 7'3"" Runner Bohemian/Global 100% Polypropylene Charcoal/Beige Runner",All Runner Rugs,Home,"[""Reduced price""]",4.8,,"[""2' x 2'11\"""",""2'7\"" x 10'"",""2'7\"" x 7'3\"""",""3'1\"" x 4'11\"""",""3'11\"" x 5'7\"""",""5'3\"" Round"",""5'3\"" x 7'"",""5'3\"" x 7'3\"""",""6'7\"" x 9'"",""7'10\"" Round"",""7'10\"" Square"",""7'10\"" x 10'"",""7'10\"" x 10'3\"""",""8'10\"" x 12'"",""9'2\"" x 12'"",""10' x 13'11\"""",""18\"" x 18\"" Sample""]","[""Beige, Charcoal, Gray / Duncans DNCNS"",""Beige, Charcoal, Gray / Howth HOWT"",""Charcoal, Beige / Alstead"",""Charcoal, Beige / Godalming GOD"",""Charcoal, Beige / Kibureau KIBUR"",""Charcoal, Peach / Alstead"",""Charcoal, Peach / Ayden AYDE"",""Charcoal, Peach / Emlenton EML"",""Charcoal, Peach / Ennis NNS"",""Charcoal, Peach / Godalming GOD"",""Charcoal, Peach / Hauppauge HAUP"",""Charcoal, Peach / Munich MUNIC"",""Charcoal, Peach / Pahala PAH"",""Charcoal, Peach / Thetford THET"",""Charcoal, Peach / Wallagrass WAL"",""Charcoal, Peach / West End WES"",""Charcoal/Light Beige(Alstead)"",""Light Brown, Charcoal, Gray / Fishhook FISHH"",""Light Gray, Charcoal, Gray / Bayanga BAYAN"",""Light Gray, Charcoal, Gray / Buan BNCJ""]",Hau███oom███,79.0,"[""Home"",""Decor"",""Rugs"",""Runner Rugs"",""All Runner Rugs""]",2024-08-25,7.9,10.0,20,5,22,44,733
9.45,True,False,Softsoap,802,845174402,"Softsoap Hand Soap Tablets Lemon Fizz, Refill Tablets (3 Count)",Hand Soaps,Personal Care,"[""Reviewers highlighted: ease of use, refill, container""]",3.7,1.18,"[""8"",""16""]",[],NAU███ LL███,9.45,"[""Personal Care"",""Bath & Body"",""Hand Soaps""]",2024-08-25,0.0,0.0,88,59,150,174,331
